Model: ,Oscilloscope DSO-X 2002A
Serial Number:,MY54313423
Address: ,USB0::0x0957::0x179B::MY54313423::0::INSTR
Date: ,2016-04-04 17:40:46

Analog Sample Count:,1000,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,200 mV/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,NORM,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,200 µs/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,0 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,EDGE,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,-4 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
146,-0.00071,-0.281406999565661,,
147,-0.000708,-0.184924599714577,,
148,-0.000706,-0.281406999565661,,
149,-0.000704,-0.26532659959048,,
150,-0.000702,-0.26532659959048,,
151,-0.0007,-0.25728639960289,,
152,-0.000698,-0.233165799640119,,
153,-0.000696,-0.225125599652529,,
154,-0.000694,-0.225125599652529,,
155,-0.000692,-0.209045199677348,,
156,-0.00069,-0.201004999689758,,
157,-0.000688,-0.201004999689758,,
158,-0.000686,-0.184924599714577,,
159,-0.000684,-0.176884399726987,,
160,-0.000682,-0.160803999751806,,
161,-0.00068,-0.160803999751806,,
162,-0.000678,-0.144723599776626,,
163,-0.000676,-0.144723599776626,,
164,-0.000674,-0.136683399789035,,
165,-0.000672,-0.128643199801445,,
166,-0.00067,-0.120602999813855,,
167,-0.000668,-0.104522599838674,,
168,-0.000666,-0.0964823998510838,,
169,-0.000664,-0.0884421998634934,,
170,-0.000662,-0.0884421998634934,,
171,-0.00066,-0.0723617998883128,,
172,-0.000658,-0.0643215999007225,,
173,-0.000656,-0.0643215999007225,,
174,-0.000654,-0.0562813999131322,,
175,-0.000652,-0.0482411999255419,,
176,-0.00065,-0.0402009999379516,,
177,-0.000648,-0.0241205999627709,,
178,-0.000646,-0.0241205999627709,,
179,-0.000644,-0.0160803999751806,,
180,-0.000642,-0.00804019998759031,,
181,-0.00064,0,,
182,-0.000638,0.00804019998759031,,
183,-0.000636,0.0160803999751806,,
184,-0.000634,0.0321607999503613,,
185,-0.000632,0.0241205999627709,,
186,-0.00063,0.0402009999379516,,
187,-0.000628,0.0402009999379516,,
188,-0.000626,0.0482411999255419,,
189,-0.000624,0.0643215999007225,,
190,-0.000622,0.0643215999007225,,
191,-0.00062,0.0723617998883128,,
192,-0.000618,0.0804019998759031,,
193,-0.000616,0.0884421998634934,,
194,-0.000614,0.0964823998510838,,
195,-0.000612,0.0964823998510838,,
196,-0.00061,0.112562799826264,,
197,-0.000608,0.120602999813855,,
198,-0.000606,0.120602999813855,,
199,-0.000604,0.128643199801445,,
200,-0.000602,0.128643199801445,,
201,-0.0006,0.136683399789035,,
202,-0.000598,0.144723599776626,,
203,-0.000596,0.152763799764216,,
204,-0.000594,0.168844199739397,,
205,-0.000592,0.160803999751806,,
206,-0.00059,0.168844199739397,,
207,-0.000588,0.168844199739397,,
208,-0.000586,0.176884399726987,,
209,-0.000584,0.184924599714577,,
210,-0.000582,0.192964799702168,,
211,-0.00058,0.201004999689758,,
212,-0.000578,0.201004999689758,,
213,-0.000576,0.209045199677348,,
214,-0.000574,0.209045199677348,,
215,-0.000572,0.225125599652529,,
216,-0.00057,0.225125599652529,,
217,-0.000568,0.233165799640119,,
218,-0.000566,0.241205999627709,,
219,-0.000564,0.241205999627709,,
220,-0.000562,0.241205999627709,,
221,-0.00056,0.25728639960289,,
222,-0.000558,0.25728639960289,,
223,-0.000556,0.26532659959048,,
224,-0.000554,0.26532659959048,,
225,-0.000552,0.273366799578071,,
226,-0.00055,0.273366799578071,,
227,-0.000548,0.281406999565661,,
228,-0.000546,0.297487399540842,,
229,-0.000544,0.273366799578071,,
230,-0.000542,0.25728639960289,,
231,-0.00054,0.25728639960289,,
232,-0.000538,0.241205999627709,,
233,-0.000536,0.233165799640119,,
234,-0.000534,0.233165799640119,,
235,-0.000532,0.225125599652529,,
236,-0.00053,0.209045199677348,,
237,-0.000528,0.192964799702168,,
238,-0.000526,0.184924599714577,,
239,-0.000524,0.176884399726987,,
240,-0.000522,0.168844199739397,,
241,-0.00052,0.160803999751806,,
242,-0.000518,0.160803999751806,,
243,-0.000516,0.144723599776626,,
244,-0.000514,0.136683399789035,,
245,-0.000512,0.128643199801445,,
246,-0.00051,0.120602999813855,,
247,-0.000508,0.104522599838674,,
248,-0.000506,0.104522599838674,,
249,-0.000504,0.104522599838674,,
250,-0.000502,0.0884421998634934,,
251,-0.0005,0.0804019998759031,,
252,-0.000498,0.0804019998759031,,
253,-0.000496,0.0643215999007225,,
254,-0.000494,0.0562813999131322,,
255,-0.000492,0.0482411999255419,,
256,-0.00049,0.0482411999255419,,
257,-0.000488,0.0402009999379516,,
258,-0.000486,0.0241205999627709,,
259,-0.000484,0.0160803999751806,,
260,-0.000482,0,,
261,-0.00048,0,,
262,-0.000478,-0.0160803999751806,,
263,-0.000476,-0.00804019998759031,,
264,-0.000474,-0.0160803999751806,,
265,-0.000472,-0.0241205999627709,,
266,-0.00047,-0.0241205999627709,,
267,-0.000468,-0.0321607999503613,,
268,-0.000466,-0.0402009999379516,,
269,-0.000464,-0.0562813999131322,,
270,-0.000462,-0.0643215999007225,,
271,-0.00046,-0.0723617998883128,,
272,-0.000458,-0.0804019998759031,,
273,-0.000456,-0.0884421998634934,,
274,-0.000454,-0.0884421998634934,,
275,-0.000452,-0.0884421998634934,,
276,-0.00045,-0.104522599838674,,
277,-0.000448,-0.112562799826264,,
278,-0.000446,-0.112562799826264,,
279,-0.000444,-0.120602999813855,,
280,-0.000442,-0.120602999813855,,
281,-0.00044,-0.136683399789035,,
282,-0.000438,-0.144723599776626,,
283,-0.000436,-0.144723599776626,,
284,-0.000434,-0.152763799764216,,
285,-0.000432,-0.160803999751806,,
286,-0.00043,-0.160803999751806,,
287,-0.000428,-0.168844199739397,,
288,-0.000426,-0.176884399726987,,
289,-0.000424,-0.184924599714577,,
290,-0.000422,-0.192964799702168,,
291,-0.00042,-0.192964799702168,,
292,-0.000418,-0.201004999689758,,
293,-0.000416,-0.201004999689758,,
294,-0.000414,-0.209045199677348,,
295,-0.000412,-0.217085399664938,,
296,-0.00041,-0.225125599652529,,
297,-0.000408,-0.233165799640119,,
298,-0.000406,-0.233165799640119,,
299,-0.000404,-0.233165799640119,,
300,-0.000402,-0.2492461996153,,
301,-0.0004,-0.2492461996153,,
302,-0.000398,-0.25728639960289,,
303,-0.000396,-0.25728639960289,,
304,-0.000394,-0.273366799578071,,
305,-0.000392,-0.273366799578071,,
306,-0.00039,-0.281406999565661,,
307,-0.000388,-0.273366799578071,,
308,-0.000386,-0.289447199553251,,
309,-0.000384,-0.305527599528432,,
310,-0.000382,-0.26532659959048,,
311,-0.00038,-0.25728639960289,,
312,-0.000378,-0.2492461996153,,
313,-0.000376,-0.241205999627709,,
314,-0.000374,-0.241205999627709,,
315,-0.000372,-0.225125599652529,,
316,-0.00037,-0.209045199677348,,
317,-0.000368,-0.209045199677348,,
318,-0.000366,-0.192964799702168,,
319,-0.000364,-0.176884399726987,,
320,-0.000362,-0.184924599714577,,
321,-0.00036,-0.176884399726987,,
322,-0.000358,-0.160803999751806,,
323,-0.000356,-0.152763799764216,,
324,-0.000354,-0.144723599776626,,
325,-0.000352,-0.128643199801445,,
326,-0.00035,-0.120602999813855,,
327,-0.000348,-0.120602999813855,,
328,-0.000346,-0.120602999813855,,
329,-0.000344,-0.0964823998510838,,
330,-0.000342,-0.0964823998510838,,
331,-0.00034,-0.0884421998634934,,
332,-0.000338,-0.0804019998759031,,
333,-0.000336,-0.0643215999007225,,
334,-0.000334,-0.0723617998883128,,
335,-0.000332,-0.0482411999255419,,
336,-0.00033,-0.0562813999131322,,
337,-0.000328,-0.0402009999379516,,
338,-0.000326,-0.0321607999503613,,
339,-0.000324,-0.0160803999751806,,
340,-0.000322,-0.0241205999627709,,
341,-0.00032,-0.00804019998759031,,
342,-0.000318,-0.00804019998759031,,
343,-0.000316,0.00804019998759031,,
344,-0.000314,0.00804019998759031,,
345,-0.000312,0.0160803999751806,,
346,-0.00031,0.0241205999627709,,
347,-0.000308,0.0321607999503613,,
348,-0.000306,0.0321607999503613,,
349,-0.000304,0.0562813999131322,,
350,-0.000302,0.0482411999255419,,
351,-0.0003,0.0643215999007225,,
352,-0.000298,0.0723617998883128,,
353,-0.000296,0.0723617998883128,,
354,-0.000294,0.0884421998634934,,
355,-0.000292,0.0884421998634934,,
356,-0.00029,0.0964823998510838,,
357,-0.000288,0.104522599838674,,
358,-0.000286,0.104522599838674,,
359,-0.000284,0.112562799826264,,
360,-0.000282,0.128643199801445,,
361,-0.00028,0.128643199801445,,
362,-0.000278,0.128643199801445,,
363,-0.000276,0.144723599776626,,
364,-0.000274,0.152763799764216,,
365,-0.000272,0.152763799764216,,
366,-0.00027,0.160803999751806,,
367,-0.000268,0.160803999751806,,
368,-0.000266,0.176884399726987,,
369,-0.000264,0.168844199739397,,
370,-0.000262,0.184924599714577,,
371,-0.00026,0.192964799702168,,
372,-0.000258,0.192964799702168,,
373,-0.000256,0.201004999689758,,
374,-0.000254,0.201004999689758,,
375,-0.000252,0.217085399664938,,
376,-0.00025,0.217085399664938,,
377,-0.000248,0.217085399664938,,
378,-0.000246,0.233165799640119,,
379,-0.000244,0.233165799640119,,
380,-0.000242,0.241205999627709,,
381,-0.00024,0.241205999627709,,
382,-0.000238,0.2492461996153,,
383,-0.000236,0.25728639960289,,
384,-0.000234,0.25728639960289,,
385,-0.000232,0.26532659959048,,
386,-0.00023,0.273366799578071,,
387,-0.000228,0.281406999565661,,
388,-0.000226,0.289447199553251,,
389,-0.000224,0.321607999503613,,
390,-0.000222,0.281406999565661,,
391,-0.00022,0.26532659959048,,
392,-0.000218,0.25728639960289,,
393,-0.000216,0.2492461996153,,
394,-0.000214,0.233165799640119,,
395,-0.000212,0.225125599652529,,
396,-0.00021,0.217085399664938,,
397,-0.000208,0.209045199677348,,
398,-0.000206,0.201004999689758,,
399,-0.000204,0.192964799702168,,
400,-0.000202,0.176884399726987,,
401,-0.0002,0.168844199739397,,
402,-0.000198,0.160803999751806,,
403,-0.000196,0.160803999751806,,
404,-0.000194,0.144723599776626,,
405,-0.000192,0.144723599776626,,
406,-0.00019,0.128643199801445,,
407,-0.000188,0.120602999813855,,
408,-0.000186,0.112562799826264,,
409,-0.000184,0.104522599838674,,
410,-0.000182,0.0884421998634934,,
411,-0.00018,0.0884421998634934,,
412,-0.000178,0.0884421998634934,,
413,-0.000176,0.0723617998883128,,
414,-0.000174,0.0643215999007225,,
415,-0.000172,0.0562813999131322,,
416,-0.00017,0.0482411999255419,,
417,-0.000168,0.0321607999503613,,
418,-0.000166,0.0402009999379516,,
419,-0.000164,0.0241205999627709,,
420,-0.000162,0.0160803999751806,,
421,-0.00016,0.00804019998759031,,
422,-0.000158,0.00804019998759031,,
423,-0.000156,-0.00804019998759031,,
424,-0.000154,-0.00804019998759031,,
425,-0.000152,-0.0160803999751806,,
426,-0.00015,-0.0241205999627709,,
427,-0.000148,-0.0321607999503613,,
428,-0.000146,-0.0402009999379516,,
429,-0.000144,-0.0482411999255419,,
430,-0.000142,-0.0482411999255419,,
431,-0.00014,-0.0562813999131322,,
432,-0.000138,-0.0723617998883128,,
433,-0.000136,-0.0723617998883128,,
434,-0.000134,-0.0723617998883128,,
435,-0.000132,-0.0804019998759031,,
436,-0.00013,-0.0964823998510838,,
437,-0.000128,-0.0964823998510838,,
438,-0.000126,-0.112562799826264,,
439,-0.000124,-0.104522599838674,,
440,-0.000122,-0.112562799826264,,
441,-0.00012,-0.128643199801445,,
442,-0.000118,-0.128643199801445,,
443,-0.000116,-0.136683399789035,,
444,-0.000114,-0.144723599776626,,
445,-0.000112,-0.152763799764216,,
446,-0.00011,-0.152763799764216,,
447,-0.000108,-0.168844199739397,,
448,-0.000106,-0.168844199739397,,
449,-0.000104,-0.176884399726987,,
450,-0.000102,-0.176884399726987,,
451,-0.0001,-0.184924599714577,,
452,-9.80000000000001E-05,-0.192964799702168,,
453,-9.60000000000001E-05,-0.201004999689758,,
454,-9.4E-05,-0.209045199677348,,
455,-9.20000000000001E-05,-0.209045199677348,,
456,-9E-05,-0.209045199677348,,
457,-8.80000000000001E-05,-0.217085399664938,,
458,-8.6E-05,-0.225125599652529,,
459,-8.40000000000001E-05,-0.233165799640119,,
460,-8.2E-05,-0.241205999627709,,
461,-8.00000000000001E-05,-0.241205999627709,,
462,-7.80000000000001E-05,-0.2492461996153,,
463,-7.60000000000001E-05,-0.25728639960289,,
464,-7.40000000000001E-05,-0.25728639960289,,
465,-7.2E-05,-0.273366799578071,,
466,-7.00000000000001E-05,-0.273366799578071,,
467,-6.8E-05,-0.273366799578071,,
468,-6.60000000000001E-05,-0.281406999565661,,
469,-6.4E-05,-0.289447199553251,,
470,-6.20000000000001E-05,-0.2492461996153,,
471,-6E-05,-0.25728639960289,,
472,-5.80000000000001E-05,-0.26532659959048,,
473,-5.60000000000001E-05,-0.25728639960289,,
474,-5.4E-05,-0.241205999627709,,
475,-5.20000000000001E-05,-0.233165799640119,,
476,-5E-05,-0.225125599652529,,
477,-4.80000000000001E-05,-0.217085399664938,,
478,-4.6E-05,-0.209045199677348,,
479,-4.40000000000001E-05,-0.201004999689758,,
480,-4.2E-05,-0.192964799702168,,
481,-4.00000000000001E-05,-0.176884399726987,,
482,-3.80000000000001E-05,-0.168844199739397,,
483,-3.60000000000001E-05,-0.160803999751806,,
484,-3.40000000000001E-05,-0.152763799764216,,
485,-3.2E-05,-0.144723599776626,,
486,-3.00000000000001E-05,-0.136683399789035,,
487,-2.8E-05,-0.136683399789035,,
488,-2.60000000000001E-05,-0.120602999813855,,
489,-2.4E-05,-0.112562799826264,,
490,-2.20000000000001E-05,-0.112562799826264,,
491,-2.00000000000001E-05,-0.0964823998510838,,
492,-1.8E-05,-0.0964823998510838,,
493,-1.60000000000002E-05,-0.0804019998759031,,
494,-1.40000000000001E-05,-0.0643215999007225,,
495,-1.20000000000001E-05,-0.0643215999007225,,
496,-1E-05,-0.0562813999131322,,
497,-7.99999999999998E-06,-0.0482411999255419,,
498,-6.00000000000015E-06,-0.0402009999379516,,
499,-4.0000000000001E-06,-0.0241205999627709,,
500,-2.00000000000005E-06,-0.0241205999627709,,
501,0,-0.0241205999627709,,
502,1.99999999999983E-06,-0.0160803999751806,,
503,3.99999999999988E-06,0,,
504,5.99999999999993E-06,0.00804019998759031,,
505,7.99999999999998E-06,0.00804019998759031,,
506,1E-05,0.0160803999751806,,
507,1.19999999999999E-05,0.0241205999627709,,
508,1.39999999999999E-05,0.0321607999503613,,
509,1.6E-05,0.0402009999379516,,
510,1.8E-05,0.0482411999255419,,
511,1.99999999999998E-05,0.0482411999255419,,
512,2.19999999999999E-05,0.0643215999007225,,
513,2.39999999999999E-05,0.0562813999131322,,
514,2.6E-05,0.0804019998759031,,
515,2.8E-05,0.0723617998883128,,
516,2.99999999999999E-05,0.0804019998759031,,
517,3.19999999999999E-05,0.0884421998634934,,
518,3.4E-05,0.104522599838674,,
519,3.6E-05,0.0964823998510838,,
520,3.79999999999998E-05,0.112562799826264,,
521,3.99999999999999E-05,0.120602999813855,,
522,4.19999999999999E-05,0.128643199801445,,
523,4.4E-05,0.136683399789035,,
524,4.6E-05,0.128643199801445,,
525,4.79999999999999E-05,0.152763799764216,,
526,4.99999999999999E-05,0.152763799764216,,
527,5.2E-05,0.160803999751806,,
528,5.4E-05,0.160803999751806,,
529,5.59999999999998E-05,0.160803999751806,,
530,5.79999999999999E-05,0.184924599714577,,
531,5.99999999999999E-05,0.176884399726987,,
532,6.2E-05,0.192964799702168,,
533,6.4E-05,0.201004999689758,,
534,6.59999999999999E-05,0.192964799702168,,
535,6.79999999999999E-05,0.209045199677348,,
536,7E-05,0.209045199677348,,
537,7.2E-05,0.217085399664938,,
538,7.39999999999998E-05,0.225125599652529,,
539,7.59999999999999E-05,0.225125599652529,,
540,7.79999999999999E-05,0.233165799640119,,
541,8E-05,0.241205999627709,,
542,8.19999999999998E-05,0.2492461996153,,
543,8.39999999999999E-05,0.2492461996153,,
544,8.59999999999999E-05,0.26532659959048,,
545,8.8E-05,0.25728639960289,,
546,9E-05,0.273366799578071,,
547,9.19999999999999E-05,0.273366799578071,,
548,9.39999999999999E-05,0.281406999565661,,
549,9.59999999999999E-05,0.281406999565661,,
550,9.8E-05,0.281406999565661,,
551,9.99999999999998E-05,0.297487399540842,,
552,0.000102,0.273366799578071,,
553,0.000104,0.26532659959048,,
554,0.000106,0.2492461996153,,
555,0.000108,0.241205999627709,,
556,0.00011,0.233165799640119,,
557,0.000112,0.225125599652529,,
558,0.000114,0.209045199677348,,
559,0.000116,0.209045199677348,,
560,0.000118,0.192964799702168,,
561,0.00012,0.184924599714577,,
562,0.000122,0.168844199739397,,
563,0.000124,0.160803999751806,,
564,0.000126,0.152763799764216,,
565,0.000128,0.152763799764216,,
566,0.00013,0.136683399789035,,
567,0.000132,0.128643199801445,,
568,0.000134,0.120602999813855,,
569,0.000136,0.120602999813855,,
570,0.000138,0.112562799826264,,
571,0.00014,0.104522599838674,,
572,0.000142,0.0964823998510838,,
573,0.000144,0.0884421998634934,,
574,0.000146,0.0804019998759031,,
575,0.000148,0.0643215999007225,,
576,0.00015,0.0562813999131322,,
577,0.000152,0.0562813999131322,,
578,0.000154,0.0402009999379516,,
579,0.000156,0.0402009999379516,,
580,0.000158,0.0321607999503613,,
581,0.00016,0.0241205999627709,,
582,0.000162,0.0160803999751806,,
583,0.000164,0,,
584,0.000166,0,,
585,0.000168,0,,
586,0.00017,-0.0160803999751806,,
587,0.000172,-0.0321607999503613,,
588,0.000174,-0.0321607999503613,,
589,0.000176,-0.0321607999503613,,
590,0.000178,-0.0402009999379516,,
591,0.00018,-0.0482411999255419,,
592,0.000182,-0.0562813999131322,,
593,0.000184,-0.0723617998883128,,
594,0.000186,-0.0723617998883128,,
595,0.000188,-0.0723617998883128,,
596,0.00019,-0.0884421998634934,,
597,0.000192,-0.0884421998634934,,
598,0.000194,-0.104522599838674,,
599,0.000196,-0.0964823998510838,,
600,0.000198,-0.112562799826264,,
601,0.0002,-0.120602999813855,,
602,0.000202,-0.128643199801445,,
603,0.000204,-0.128643199801445,,
604,0.000206,-0.136683399789035,,
605,0.000208,-0.136683399789035,,
606,0.00021,-0.152763799764216,,
607,0.000212,-0.152763799764216,,
608,0.000214,-0.160803999751806,,
609,0.000216,-0.160803999751806,,
610,0.000218,-0.168844199739397,,
611,0.00022,-0.184924599714577,,
612,0.000222,-0.192964799702168,,
613,0.000224,-0.192964799702168,,
614,0.000226,-0.201004999689758,,
615,0.000228,-0.201004999689758,,
616,0.00023,-0.209045199677348,,
617,0.000232,-0.217085399664938,,
618,0.000234,-0.217085399664938,,
619,0.000236,-0.225125599652529,,
620,0.000238,-0.233165799640119,,
621,0.00024,-0.241205999627709,,
622,0.000242,-0.241205999627709,,
623,0.000244,-0.241205999627709,,
624,0.000246,-0.25728639960289,,
625,0.000248,-0.25728639960289,,
626,0.00025,-0.26532659959048,,
627,0.000252,-0.273366799578071,,
628,0.000254,-0.273366799578071,,
629,0.000256,-0.273366799578071,,
630,0.000258,-0.289447199553251,,
631,0.00026,-0.305527599528432,,
632,0.000262,-0.281406999565661,,
633,0.000264,-0.273366799578071,,
634,0.000266,-0.2492461996153,,
635,0.000268,-0.2492461996153,,
636,0.00027,-0.241205999627709,,
637,0.000272,-0.225125599652529,,
638,0.000274,-0.225125599652529,,
639,0.000276,-0.217085399664938,,
640,0.000278,-0.201004999689758,,
641,0.00028,-0.192964799702168,,
642,0.000282,-0.184924599714577,,
643,0.000284,-0.176884399726987,,
644,0.000286,-0.168844199739397,,
645,0.000288,-0.152763799764216,,
646,0.00029,-0.152763799764216,,
647,0.000292,-0.144723599776626,,
648,0.000294,-0.136683399789035,,
649,0.000296,-0.128643199801445,,
650,0.000298,-0.112562799826264,,
651,0.0003,-0.112562799826264,,
652,0.000302,-0.112562799826264,,
653,0.000304,-0.0964823998510838,,
654,0.000306,-0.0804019998759031,,
